city,latitude,longitude,time,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m
Mumbai,19.076,72.8777,2025-08-28 00:00:00,70.5,25.9,274.0,10.0,16.9,43.0,25.3,93,0.4,1.7
Mumbai,19.076,72.8777,2025-08-28 01:00:00,69.8,25.3,211.0,9.1,15.1,43.0,25.2,93,0.3,6.1
Mumbai,19.076,72.8777,2025-08-28 02:00:00,66.8,24.4,170.0,8.5,13.8,43.0,25.2,93,0.1,7.1
Mumbai,19.076,72.8777,2025-08-28 03:00:00,64.0,24.0,158.0,8.2,13.4,44.0,25.2,92,0.5,7.3
Mumbai,19.076,72.8777,2025-08-28 04:00:00,62.9,23.6,168.0,8.1,13.6,44.0,25.4,91,0.2,6.0
Mumbai,19.076,72.8777,2025-08-28 05:00:00,54.8,18.7,198.0,4.5,10.1,48.0,25.1,91,0.4,6.9
Mumbai,19.076,72.8777,2025-08-28 06:00:00,52.4,18.1,266.0,5.1,11.3,48.0,25.7,90,0.9,10.1
Mumbai,19.076,72.8777,2025-08-28 07:00:00,54.2,19.1,352.0,6.0,13.0,47.0,26.1,90,0.1,11.4
Mumbai,19.076,72.8777,2025-08-28 08:00:00,57.2,20.3,398.0,6.5,14.6,50.0,26.5,84,1.0,10.9
Mumbai,19.076,72.8777,2025-08-28 09:00:00,60.1,22.2,363.0,6.4,15.9,58.0,26.4,87,0.5,8.3
Mumbai,19.076,72.8777,2025-08-28 10:00:00,63.3,23.3,288.0,6.0,17.0,69.0,27.2,85,0.1,7.4
Mumbai,19.076,72.8777,2025-08-28 11:00:00,66.4,25.3,229.0,5.7,17.7,78.0,28.0,82,0.1,9.6
Mumbai,19.076,72.8777,2025-08-28 12:00:00,73.6,28.4,208.0,5.3,17.9,85.0,28.3,79,0.0,11.2
Mumbai,19.076,72.8777,2025-08-28 13:00:00,76.8,30.2,204.0,4.9,17.8,91.0,28.3,80,0.1,10.8
Mumbai,19.076,72.8777,2025-08-28 14:00:00,75.4,28.8,215.0,5.5,17.5,90.0,27.9,81,0.1,11.2
Mumbai,19.076,72.8777,2025-08-28 15:00:00,75.2,27.1,238.0,8.1,17.0,77.0,27.9,80,0.1,9.1
Mumbai,19.076,72.8777,2025-08-28 16:00:00,76.1,26.1,276.0,11.7,16.4,56.0,27.5,81,0.2,9.1
Mumbai,19.076,72.8777,2025-08-28 17:00:00,78.0,28.3,336.0,12.3,15.4,53.0,27.1,84,0.4,8.2
Mumbai,19.076,72.8777,2025-08-28 18:00:00,78.7,28.8,448.0,13.7,16.9,48.0,26.8,91,1.6,8.5
Mumbai,19.076,72.8777,2025-08-28 19:00:00,80.6,28.9,582.0,15.5,19.0,40.0,26.3,95,2.7,6.7
Mumbai,19.076,72.8777,2025-08-28 20:00:00,81.5,29.3,658.0,16.8,20.7,35.0,26.2,95,2.6,5.3
Mumbai,19.076,72.8777,2025-08-28 21:00:00,82.4,29.5,632.0,17.1,21.9,33.0,26.1,94,2.3,4.1
Mumbai,19.076,72.8777,2025-08-28 22:00:00,79.2,28.7,549.0,16.7,22.6,32.0,26.0,94,1.1,7.2
Mumbai,19.076,72.8777,2025-08-28 23:00:00,74.5,27.3,458.0,15.9,22.5,33.0,25.9,94,0.5,6.3
Mumbai,19.076,72.8777,2025-08-29 00:00:00,71.0,26.0,365.0,14.4,20.8,35.0,25.9,92,0.5,9.9
Mumbai,19.076,72.8777,2025-08-29 01:00:00,68.7,25.0,265.0,12.4,18.2,37.0,25.8,93,0.2,9.7
Mumbai,19.076,72.8777,2025-08-29 02:00:00,68.9,24.2,194.0,10.8,16.2,39.0,25.7,93,0.2,10.3
Mumbai,19.076,72.8777,2025-08-29 03:00:00,65.7,23.1,167.0,9.7,15.2,40.0,25.7,91,0.2,8.4
Mumbai,19.076,72.8777,2025-08-29 04:00:00,62.6,22.4,170.0,8.9,14.8,41.0,25.5,92,0.2,8.4
Mumbai,19.076,72.8777,2025-08-29 05:00:00,58.7,21.7,195.0,8.9,17.3,41.0,25.4,90,0.2,5.9
Mumbai,19.076,72.8777,2025-08-29 06:00:00,60.1,22.6,259.0,9.8,19.6,40.0,25.9,89,0.1,6.4
Mumbai,19.076,72.8777,2025-08-29 07:00:00,62.6,24.3,345.0,11.1,22.9,39.0,25.9,90,0.0,7.5
Mumbai,19.076,72.8777,2025-08-29 08:00:00,66.1,26.7,392.0,11.8,26.3,45.0,26.6,87,0.0,6.7
Mumbai,19.076,72.8777,2025-08-29 09:00:00,69.2,29.6,362.0,11.5,30.1,62.0,27.0,84,0.1,6.3
Mumbai,19.076,72.8777,2025-08-29 10:00:00,74.0,32.6,294.0,10.7,34.0,85.0,27.5,83,0.1,6.5
Mumbai,19.076,72.8777,2025-08-29 11:00:00,81.0,37.3,239.0,9.8,36.4,105.0,27.8,82,0.1,9.4
Mumbai,19.076,72.8777,2025-08-29 12:00:00,86.4,40.9,216.0,8.7,36.7,121.0,27.6,83,0.3,8.9
Mumbai,19.076,72.8777,2025-08-29 13:00:00,86.8,41.9,206.0,7.6,35.5,133.0,28.0,81,0.1,10.1
Mumbai,19.076,72.8777,2025-08-29 14:00:00,84.1,39.8,206.0,7.4,33.5,135.0,28.0,80,0.1,11.8
Mumbai,19.076,72.8777,2025-08-29 15:00:00,79.2,36.0,212.0,8.8,30.3,118.0,27.9,81,0.1,11.5
Mumbai,19.076,72.8777,2025-08-29 16:00:00,72.4,31.9,228.0,11.0,26.4,90.0,27.3,81,1.1,12.2
Mumbai,19.076,72.8777,2025-08-29 17:00:00,78.9,37.6,266.0,16.3,35.3,87.0,27.0,85,0.4,10.9
Mumbai,19.076,72.8777,2025-08-29 18:00:00,68.2,33.1,357.0,16.7,32.1,75.0,25.8,95,2.0,8.0
Mumbai,19.076,72.8777,2025-08-29 19:00:00,58.9,28.3,471.0,17.2,27.6,60.0,25.5,92,0.8,10.2
Mumbai,19.076,72.8777,2025-08-29 20:00:00,47.7,22.9,528.0,17.2,23.8,49.0,25.5,93,0.2,6.0
Mumbai,19.076,72.8777,2025-08-29 21:00:00,36.1,18.7,479.0,16.6,21.5,48.0,25.6,92,0.1,8.3
Mumbai,19.076,72.8777,2025-08-29 22:00:00,26.7,15.4,373.0,15.5,19.8,52.0,25.5,92,0.1,8.4
Mumbai,19.076,72.8777,2025-08-29 23:00:00,19.3,12.6,282.0,14.2,18.0,56.0,25.5,90,0.3,6.1
Mumbai,19.076,72.8777,2025-08-30 00:00:00,15.3,11.0,229.0,12.6,15.7,58.0,25.3,92,0.1,8.3
Mumbai,19.076,72.8777,2025-08-30 01:00:00,14.3,10.3,191.0,10.8,13.4,60.0,25.2,93,0.0,6.7
Mumbai,19.076,72.8777,2025-08-30 02:00:00,14.6,9.6,166.0,9.4,11.5,60.0,25.1,94,0.0,9.5
Mumbai,19.076,72.8777,2025-08-30 03:00:00,16.8,9.5,144.0,8.7,10.2,58.0,25.0,93,0.2,9.6
Mumbai,19.076,72.8777,2025-08-30 04:00:00,18.9,9.5,136.0,8.4,9.4,56.0,25.3,93,0.1,7.1
Mumbai,19.076,72.8777,2025-08-30 05:00:00,21.0,10.7,169.0,8.9,12.8,51.0,25.1,93,0.6,8.1
Mumbai,19.076,72.8777,2025-08-30 06:00:00,22.6,11.4,291.0,10.6,16.1,47.0,25.4,93,0.2,8.4
Mumbai,19.076,72.8777,2025-08-30 07:00:00,24.4,12.9,455.0,13.0,20.6,43.0,25.9,90,0.5,9.2
Mumbai,19.076,72.8777,2025-08-30 08:00:00,27.9,15.3,545.0,14.0,23.8,44.0,26.1,87,0.2,9.0
Mumbai,19.076,72.8777,2025-08-30 09:00:00,30.2,16.8,490.0,12.5,24.4,54.0,26.8,80,0.0,10.6
Mumbai,19.076,72.8777,2025-08-30 10:00:00,32.4,18.3,362.0,9.8,23.8,70.0,26.8,79,0.0,9.9
Mumbai,19.076,72.8777,2025-08-30 11:00:00,35.6,19.2,261.0,7.6,23.0,84.0,27.7,77,0.0,6.7
Mumbai,19.076,72.8777,2025-08-30 12:00:00,40.5,22.4,226.0,6.4,22.5,97.0,27.6,77,0.0,6.5
Mumbai,19.076,72.8777,2025-08-30 13:00:00,42.6,23.5,217.0,5.8,21.8,109.0,28.2,76,0.0,9.4
Mumbai,19.076,72.8777,2025-08-30 14:00:00,44.6,24.2,217.0,5.8,21.1,113.0,28.4,76,0.0,11.9
Mumbai,19.076,72.8777,2025-08-30 15:00:00,46.0,24.0,219.0,6.9,20.4,104.0,28.2,77,0.4,12.0
Mumbai,19.076,72.8777,2025-08-30 16:00:00,46.7,23.8,230.0,8.7,19.7,87.0,28.0,78,0.2,12.0
Mumbai,19.076,72.8777,2025-08-30 17:00:00,58.0,28.2,253.0,11.3,23.1,83.0,27.6,81,0.2,11.1
Mumbai,19.076,72.8777,2025-08-30 18:00:00,54.6,25.4,302.0,11.9,21.8,72.0,26.8,86,0.0,9.3
Mumbai,19.076,72.8777,2025-08-30 19:00:00,54.0,24.0,363.0,12.8,20.1,57.0,26.4,89,0.0,8.6
Mumbai,19.076,72.8777,2025-08-30 20:00:00,53.2,23.2,396.0,13.2,18.6,45.0,26.3,90,0.0,7.0
Mumbai,19.076,72.8777,2025-08-30 21:00:00,52.9,22.1,381.0,13.0,17.9,41.0,26.3,89,0.1,7.5
Mumbai,19.076,72.8777,2025-08-30 22:00:00,53.8,21.7,338.0,12.4,17.5,40.0,26.2,89,0.0,7.5
Mumbai,19.076,72.8777,2025-08-30 23:00:00,55.9,22.0,292.0,11.6,16.8,40.0,26.0,90,0.0,8.0
Mumbai,19.076,72.8777,2025-08-31 00:00:00,60.1,21.8,245.0,10.6,15.2,40.0,25.8,90,0.1,10.5
Mumbai,19.076,72.8777,2025-08-31 01:00:00,58.3,21.4,193.0,9.3,13.2,41.0,25.8,88,0.5,10.5
Mumbai,19.076,72.8777,2025-08-31 02:00:00,56.6,20.5,156.0,8.5,11.8,42.0,25.6,90,0.4,9.9
Mumbai,19.076,72.8777,2025-08-31 03:00:00,55.4,19.6,136.0,8.2,11.5,42.0,25.4,90,0.7,12.0
Mumbai,19.076,72.8777,2025-08-31 04:00:00,52.6,18.6,130.0,8.2,11.7,41.0,25.0,94,0.6,9.8
Mumbai,19.076,72.8777,2025-08-31 05:00:00,53.9,19.2,142.0,7.7,12.9,41.0,25.2,92,0.6,10.9
Mumbai,19.076,72.8777,2025-08-31 06:00:00,52.0,19.3,187.0,9.4,14.2,39.0,25.7,87,0.3,9.6
Mumbai,19.076,72.8777,2025-08-31 07:00:00,51.7,20.0,250.0,11.8,16.0,36.0,25.8,90,0.3,8.8
Mumbai,19.076,72.8777,2025-08-31 08:00:00,48.7,21.2,287.0,12.9,17.6,39.0,26.7,85,0.1,10.5
Mumbai,19.076,72.8777,2025-08-31 09:00:00,48.4,21.9,272.0,11.6,19.0,52.0,27.1,83,0.4,10.1
Mumbai,19.076,72.8777,2025-08-31 10:00:00,50.4,23.3,230.0,9.1,20.2,70.0,27.4,81,0.7,13.0
Mumbai,19.076,72.8777,2025-08-31 11:00:00,52.6,25.8,197.0,7.3,20.6,82.0,27.0,84,0.7,11.1
Mumbai,19.076,72.8777,2025-08-31 12:00:00,51.9,26.3,185.0,6.9,19.5,84.0,27.6,81,0.1,13.2
Mumbai,19.076,72.8777,2025-08-31 13:00:00,48.8,25.0,182.0,7.1,17.6,80.0,27.6,80,0.8,15.1
Mumbai,19.076,72.8777,2025-08-31 14:00:00,44.6,22.5,185.0,7.5,16.0,74.0,27.5,82,1.0,16.6
Mumbai,19.076,72.8777,2025-08-31 15:00:00,41.6,20.7,195.0,7.9,15.1,67.0,27.7,82,0.0,17.4
Mumbai,19.076,72.8777,2025-08-31 16:00:00,38.3,19.4,212.0,8.4,14.5,58.0,27.4,81,0.1,18.2
Mumbai,19.076,72.8777,2025-08-31 17:00:00,49.9,23.3,233.0,9.5,14.6,49.0,27.0,82,0.2,16.9
Mumbai,19.076,72.8777,2025-08-31 18:00:00,52.2,22.0,264.0,9.2,14.0,47.0,26.2,87,0.3,12.9
Mumbai,19.076,72.8777,2025-08-31 19:00:00,51.2,22.1,299.0,8.9,13.1,43.0,26.3,86,0.2,11.5
Mumbai,19.076,72.8777,2025-08-31 20:00:00,49.0,21.2,315.0,8.6,12.4,41.0,26.1,87,0.4,12.0
Mumbai,19.076,72.8777,2025-08-31 21:00:00,47.0,20.2,297.0,8.5,12.2,40.0,26.2,90,0.2,12.0
Mumbai,19.076,72.8777,2025-08-31 22:00:00,43.3,18.9,260.0,8.5,12.1,41.0,25.7,90,0.9,11.5
Mumbai,19.076,72.8777,2025-08-31 23:00:00,39.8,17.9,223.0,8.2,11.9,41.0,25.6,89,0.4,13.1
Mumbai,19.076,72.8777,2025-09-01 00:00:00,39.8,17.1,191.0,7.4,11.1,42.0,25.3,90,0.4,10.4
Mumbai,19.076,72.8777,2025-09-01 01:00:00,36.9,16.1,160.0,6.4,10.2,42.0,25.5,90,0.4,11.2
Mumbai,19.076,72.8777,2025-09-01 02:00:00,35.9,15.3,139.0,5.7,9.5,43.0,25.1,91,0.2,13.4
Mumbai,19.076,72.8777,2025-09-01 03:00:00,35.7,14.7,130.0,5.3,9.2,43.0,25.4,89,0.2,12.0
Mumbai,19.076,72.8777,2025-09-01 04:00:00,39.0,15.1,130.0,5.2,9.2,44.0,25.4,87,0.2,12.3
Mumbai,19.076,72.8777,2025-09-01 05:00:00,40.3,15.5,140.0,4.5,7.6,45.0,25.5,85,0.2,13.7
Mumbai,19.076,72.8777,2025-09-01 06:00:00,39.6,15.6,171.0,6.2,8.8,43.0,26.3,88,0.2,14.4
Mumbai,19.076,72.8777,2025-09-01 07:00:00,39.0,16.4,211.0,8.6,10.5,41.0,26.7,85,0.0,17.2
Mumbai,19.076,72.8777,2025-09-01 08:00:00,40.7,17.7,234.0,10.0,11.9,40.0,27.1,80,0.1,18.7
Mumbai,19.076,72.8777,2025-09-01 09:00:00,41.2,18.0,220.0,9.5,13.0,43.0,26.5,84,0.3,17.9
Mumbai,19.076,72.8777,2025-09-01 10:00:00,39.8,17.9,188.0,8.1,13.8,48.0,27.1,80,0.2,17.3
Mumbai,19.076,72.8777,2025-09-01 11:00:00,36.9,17.1,163.0,7.0,14.2,52.0,27.6,78,0.6,17.3
Mumbai,19.076,72.8777,2025-09-01 12:00:00,37.3,17.7,155.0,6.6,14.0,56.0,27.1,80,1.2,19.1
Mumbai,19.076,72.8777,2025-09-01 13:00:00,36.8,17.9,154.0,6.6,13.4,60.0,27.7,80,0.4,19.8
Mumbai,19.076,72.8777,2025-09-01 14:00:00,36.4,18.2,159.0,6.7,12.7,61.0,27.8,79,0.2,21.0
Mumbai,19.076,72.8777,2025-09-01 15:00:00,35.9,17.1,170.0,7.1,11.7,59.0,27.2,78,0.6,21.1
Mumbai,19.076,72.8777,2025-09-01 16:00:00,35.9,16.3,185.0,7.8,10.6,55.0,27.2,81,0.1,19.4
Mumbai,19.076,72.8777,2025-09-01 17:00:00,35.6,15.9,202.0,7.4,10.1,51.0,26.4,85,0.1,18.4
Mumbai,19.076,72.8777,2025-09-01 18:00:00,35.7,16.4,222.0,7.7,10.2,49.0,26.6,86,0.2,18.4
Mumbai,19.076,72.8777,2025-09-01 19:00:00,36.6,16.3,242.0,8.2,10.3,47.0,26.8,86,0.2,16.8
Mumbai,19.076,72.8777,2025-09-01 20:00:00,36.7,17.1,251.0,8.3,10.4,46.0,26.2,86,0.3,15.9
Mumbai,19.076,72.8777,2025-09-01 21:00:00,36.9,17.3,240.0,7.8,10.7,46.0,26.3,87,0.2,15.0
Mumbai,19.076,72.8777,2025-09-01 22:00:00,35.7,16.8,218.0,7.0,11.0,47.0,26.2,89,0.0,15.9
Mumbai,19.076,72.8777,2025-09-01 23:00:00,33.9,16.1,196.0,6.2,11.1,47.0,25.8,89,0.2,17.3
Mumbai,19.076,72.8777,2025-09-02 00:00:00,32.0,15.1,177.0,5.3,10.6,47.0,25.9,87,0.2,15.2
Mumbai,19.076,72.8777,2025-09-02 01:00:00,31.0,14.5,158.0,4.4,9.8,46.0,25.8,85,0.7,14.6
Mumbai,19.076,72.8777,2025-09-02 02:00:00,31.0,13.9,145.0,3.8,9.2,46.0,25.2,91,0.4,13.5
Mumbai,19.076,72.8777,2025-09-02 03:00:00,30.9,13.8,138.0,3.8,8.8,46.0,25.4,89,0.3,11.1
Mumbai,19.076,72.8777,2025-09-02 04:00:00,30.7,13.9,137.0,4.1,8.5,46.0,25.5,90,0.1,11.7
Mumbai,19.076,72.8777,2025-09-02 05:00:00,32.9,13.9,150.0,4.6,7.4,46.0,24.9,90,0.5,11.3
Mumbai,19.076,72.8777,2025-09-02 06:00:00,35.7,14.4,193.0,5.5,8.8,46.0,25.7,89,0.1,13.8
Mumbai,19.076,72.8777,2025-09-02 07:00:00,36.8,16.3,250.0,6.6,10.7,45.0,25.9,88,0.4,12.5
Mumbai,19.076,72.8777,2025-09-02 08:00:00,39.2,17.8,282.0,7.2,12.2,48.0,26.3,86,0.6,14.0
Mumbai,19.076,72.8777,2025-09-02 09:00:00,42.0,18.3,265.0,6.7,12.7,56.0,27.0,82,0.4,15.1
Mumbai,19.076,72.8777,2025-09-02 10:00:00,41.0,20.0,224.0,5.7,12.8,67.0,27.6,83,0.1,14.4
Mumbai,19.076,72.8777,2025-09-02 11:00:00,42.1,20.7,190.0,4.8,13.2,76.0,28.0,82,0.7,14.5
Mumbai,19.076,72.8777,2025-09-02 12:00:00,39.9,21.0,173.0,4.3,14.3,83.0,28.2,81,0.0,15.1
Mumbai,19.076,72.8777,2025-09-02 13:00:00,39.2,21.7,163.0,3.9,15.8,88.0,28.1,81,0.0,15.3
Mumbai,19.076,72.8777,2025-09-02 14:00:00,39.8,22.3,164.0,4.2,16.8,90.0,28.3,80,0.1,15.4
Mumbai,19.076,72.8777,2025-09-02 15:00:00,41.4,23.2,180.0,5.4,17.2,86.0,27.9,81,0.1,15.4
Mumbai,19.076,72.8777,2025-09-02 16:00:00,39.9,22.0,207.0,7.2,17.2,78.0,27.4,82,0.0,14.6
Mumbai,19.076,72.8777,2025-09-02 17:00:00,45.9,22.9,235.0,9.2,13.6,57.0,26.8,84,0.3,14.2
Mumbai,19.076,72.8777,2025-09-02 18:00:00,43.4,21.2,266.0,9.8,14.0,52.0,27.0,86,0.0,13.4
Mumbai,19.076,72.8777,2025-09-02 19:00:00,41.3,20.4,297.0,10.6,14.5,45.0,26.8,86,0.0,12.6
Mumbai,19.076,72.8777,2025-09-02 20:00:00,40.5,20.3,311.0,10.9,14.9,40.0,26.4,87,0.3,11.4
Mumbai,19.076,72.8777,2025-09-02 21:00:00,41.0,20.1,298.0,10.2,15.0,40.0,26.3,86,0.2,11.9
Mumbai,19.076,72.8777,2025-09-02 22:00:00,41.4,20.0,268.0,9.1,15.0,41.0,26.3,88,0.1,11.0
Mumbai,19.076,72.8777,2025-09-02 23:00:00,40.9,19.2,237.0,8.0,14.5,43.0,26.2,88,0.1,12.4
Mumbai,19.076,72.8777,2025-09-03 00:00:00,41.9,18.7,206.0,7.2,13.2,43.0,25.7,87,0.4,13.3
Mumbai,19.076,72.8777,2025-09-03 01:00:00,41.1,18.2,173.0,6.5,11.5,44.0,25.2,90,0.8,11.4
Mumbai,19.076,72.8777,2025-09-03 02:00:00,40.3,17.8,152.0,6.0,10.3,44.0,25.4,89,0.2,10.3
Mumbai,19.076,72.8777,2025-09-03 03:00:00,39.9,17.1,146.0,5.6,9.7,45.0,25.0,89,0.5,10.1
Mumbai,19.076,72.8777,2025-09-03 04:00:00,39.3,16.6,151.0,5.3,9.6,46.0,25.2,91,0.1,9.2
Mumbai,19.076,72.8777,2025-09-03 05:00:00,35.4,15.5,167.0,4.8,8.9,46.0,24.7,91,0.2,9.0
Mumbai,19.076,72.8777,2025-09-03 06:00:00,34.2,15.7,205.0,6.2,10.3,45.0,26.4,86,0.1,15.8
Mumbai,19.076,72.8777,2025-09-03 07:00:00,37.0,17.0,253.0,8.0,12.2,43.0,26.7,83,0.0,14.6
Mumbai,19.076,72.8777,2025-09-03 08:00:00,37.7,18.6,279.0,9.0,14.0,46.0,26.8,79,0.1,14.1
Mumbai,19.076,72.8777,2025-09-03 09:00:00,38.5,20.3,259.0,8.4,15.4,56.0,27.7,80,0.0,12.7
Mumbai,19.076,72.8777,2025-09-03 10:00:00,40.2,21.9,216.0,7.0,16.6,69.0,28.6,77,0.0,12.8
Mumbai,19.076,72.8777,2025-09-03 11:00:00,41.9,22.2,183.0,5.9,17.3,80.0,28.7,70,0.3,11.8
Mumbai,19.076,72.8777,2025-09-03 12:00:00,43.8,23.9,173.0,5.1,17.4,87.0,28.6,74,0.7,13.5
Mumbai,19.076,72.8777,2025-09-03 13:00:00,43.0,23.7,173.0,4.6,16.9,90.0,28.7,74,0.6,14.5
Mumbai,19.076,72.8777,2025-09-03 14:00:00,41.2,22.4,180.0,4.9,16.4,89.0,28.3,76,0.2,15.3
Mumbai,19.076,72.8777,2025-09-03 15:00:00,40.2,20.9,188.0,6.7,15.7,79.0,28.2,76,0.1,15.8
Mumbai,19.076,72.8777,2025-09-03 16:00:00,39.1,20.1,201.0,9.4,14.8,64.0,27.9,77,0.1,16.2
Mumbai,19.076,72.8777,2025-09-03 17:00:00,48.3,22.5,233.0,8.6,15.3,53.0,27.4,78,0.1,15.1
Mumbai,19.076,72.8777,2025-09-03 18:00:00,45.2,21.5,306.0,9.4,15.1,49.0,27.2,81,0.1,12.0
Mumbai,19.076,72.8777,2025-09-03 19:00:00,42.8,20.9,397.0,10.5,14.9,43.0,26.6,85,0.1,10.1
Mumbai,19.076,72.8777,2025-09-03 20:00:00,41.2,20.5,448.0,11.2,14.7,39.0,26.5,86,0.0,8.6
Mumbai,19.076,72.8777,2025-09-03 21:00:00,41.3,20.8,426.0,11.2,14.7,38.0,26.4,87,0.0,5.4
Mumbai,19.076,72.8777,2025-09-03 22:00:00,43.2,21.3,364.0,10.9,14.6,40.0,26.3,88,0.0,7.2
Mumbai,19.076,72.8777,2025-09-03 23:00:00,41.9,21.2,304.0,10.3,14.3,41.0,26.0,91,0.1,9.0
Mumbai,19.076,72.8777,2025-09-04 00:00:00,41.7,20.1,258.0,9.5,13.3,42.0,25.7,91,0.5,9.4
Mumbai,19.076,72.8777,2025-09-04 01:00:00,40.6,19.7,215.0,8.4,12.1,42.0,25.8,87,0.1,8.6
Mumbai,19.076,72.8777,2025-09-04 02:00:00,42.5,19.5,183.0,7.4,11.0,43.0,25.4,90,0.4,7.1
Mumbai,19.076,72.8777,2025-09-04 03:00:00,40.6,19.2,158.0,6.4,10.0,44.0,24.8,91,0.7,6.7
Mumbai,19.076,72.8777,2025-09-04 04:00:00,41.2,18.7,146.0,5.4,9.2,45.0,25.0,92,0.5,6.8
Mumbai,19.076,72.8777,2025-09-04 05:00:00,48.4,20.0,168.0,5.2,9.6,46.0,24.8,91,0.2,8.0
Mumbai,19.076,72.8777,2025-09-04 06:00:00,48.4,20.0,260.0,7.8,12.1,44.0,25.1,89,0.7,11.9
Mumbai,19.076,72.8777,2025-09-04 07:00:00,49.4,21.3,387.0,11.3,15.7,41.0,25.9,86,0.2,8.9
Mumbai,19.076,72.8777,2025-09-04 08:00:00,50.1,23.3,471.0,13.5,18.7,40.0,25.7,87,0.8,10.6
Mumbai,19.076,72.8777,2025-09-04 09:00:00,50.4,23.3,469.0,13.2,20.8,44.0,25.5,89,0.7,7.2
Mumbai,19.076,72.8777,2025-09-04 10:00:00,51.5,23.7,423.0,11.6,22.4,49.0,25.8,87,2.0,8.2
Mumbai,19.076,72.8777,2025-09-04 11:00:00,50.1,23.6,379.0,10.4,23.4,54.0,25.9,83,2.0,8.3
Mumbai,19.076,72.8777,2025-09-04 12:00:00,49.1,23.5,347.0,10.2,24.0,56.0,25.8,86,1.6,8.3
Mumbai,19.076,72.8777,2025-09-04 13:00:00,49.6,23.3,317.0,10.3,24.0,56.0,25.9,87,1.2,9.9
Mumbai,19.076,72.8777,2025-09-04 14:00:00,47.0,22.3,308.0,10.4,23.2,56.0,25.7,89,1.3,11.3
Mumbai,19.076,72.8777,2025-09-04 15:00:00,45.1,20.9,335.0,10.4,21.1,55.0,25.8,88,0.4,11.5
Mumbai,19.076,72.8777,2025-09-04 16:00:00,41.1,19.2,383.0,10.3,18.2,54.0,25.5,88,1.2,12.1
Mumbai,19.076,72.8777,2025-09-04 17:00:00,40.2,18.9,430.0,10.6,12.7,46.0,25.7,89,0.2,9.0
Mumbai,19.076,72.8777,2025-09-04 18:00:00,45.3,20.4,478.0,10.3,12.5,46.0,26.0,88,0.5,12.2
Mumbai,19.076,72.8777,2025-09-04 19:00:00,49.8,21.3,524.0,9.9,12.3,47.0,25.8,87,0.4,12.1
Mumbai,19.076,72.8777,2025-09-04 20:00:00,53.7,21.7,540.0,9.3,12.0,47.0,26.2,86,0.5,12.4
Mumbai,19.076,72.8777,2025-09-04 21:00:00,54.8,21.8,509.0,8.6,11.9,47.0,25.9,88,0.3,12.1
Mumbai,19.076,72.8777,2025-09-04 22:00:00,54.5,21.9,448.0,7.7,11.8,47.0,25.8,88,0.5,11.2
Mumbai,19.076,72.8777,2025-09-04 23:00:00,52.7,21.6,378.0,6.9,11.4,47.0,25.2,91,0.3,11.2
Mumbai,19.076,72.8777,2025-09-05 00:00:00,50.1,20.7,294.0,6.0,10.5,48.0,25.1,91,0.7,8.5
Mumbai,19.076,72.8777,2025-09-05 01:00:00,48.0,20.2,200.0,5.1,9.2,49.0,25.3,91,0.8,9.5
Mumbai,19.076,72.8777,2025-09-05 02:00:00,46.4,19.6,136.0,4.4,8.4,50.0,25.2,91,0.5,8.9
Mumbai,19.076,72.8777,2025-09-05 03:00:00,42.8,18.5,115.0,4.1,8.2,50.0,24.9,93,1.7,10.5
Mumbai,19.076,72.8777,2025-09-05 04:00:00,41.0,18.0,123.0,4.0,8.3,51.0,25.1,93,2.0,11.9
Mumbai,19.076,72.8777,2025-09-05 05:00:00,39.6,18.0,154.0,3.3,6.5,52.0,25.1,92,2.1,11.8
Mumbai,19.076,72.8777,2025-09-05 06:00:00,36.8,17.4,228.0,5.7,7.8,51.0,24.9,92,0.9,10.6
Mumbai,19.076,72.8777,2025-09-05 07:00:00,37.7,18.3,324.0,8.9,9.6,51.0,25.4,89,0.3,11.2
Mumbai,19.076,72.8777,2025-09-05 08:00:00,36.6,19.4,377.0,10.9,11.5,53.0,25.7,90,0.6,10.5
Mumbai,19.076,72.8777,2025-09-05 09:00:00,38.4,20.1,343.0,10.4,13.4,60.0,26.3,88,0.4,12.4
Mumbai,19.076,72.8777,2025-09-05 10:00:00,41.4,22.1,264.0,8.6,15.2,70.0,26.6,88,0.8,16.2
Mumbai,19.076,72.8777,2025-09-05 11:00:00,41.9,22.0,204.0,7.1,16.6,78.0,26.1,91,3.5,17.6
Mumbai,19.076,72.8777,2025-09-05 12:00:00,44.5,23.6,184.0,6.3,17.2,85.0,26.6,87,1.4,14.1
Mumbai,19.076,72.8777,2025-09-05 13:00:00,46.2,24.3,182.0,5.8,17.2,91.0,26.9,85,0.2,13.3
Mumbai,19.076,72.8777,2025-09-05 14:00:00,46.1,24.3,191.0,6.1,17.1,92.0,27.4,83,0.0,14.4
Mumbai,19.076,72.8777,2025-09-05 15:00:00,46.0,23.2,216.0,7.6,16.8,83.0,27.0,84,0.0,14.5
Mumbai,19.076,72.8777,2025-09-05 16:00:00,44.2,21.7,253.0,9.8,16.3,69.0,26.9,85,0.0,13.9
Mumbai,19.076,72.8777,2025-09-05 17:00:00,48.4,23.5,284.0,12.3,11.5,52.0,26.8,84,0.0,13.8
